geonameid	name	asciiname	alternatenames	latitude	longitude	feature_class	feature_code	country_code	cc2	admin1_code	admin2_code	admin3_code	admin4_code	population	elevation	dem	timezone	modification_date
10256095	Nagano	Nagano	Nagano,nagano,yong ye,ながの,ナガノ,永野	32.18219	130.82756	P	PPLL	JP		21.0	7412708.0	43501.0		0		168	Asia/Tokyo	2017-04-09
10266445	Nagano	Nagano	Nagano,zhang ye,長野	33.50014	130.72615	P	PPLL	JP		7.0	7407413.0			0		430	Asia/Tokyo	2017-04-09
10317569	Nagano	Nagano	Nagano,zhang ye,長野	33.83474	130.90907	P	PPL	JP		7.0	1859306.0	40107.0		0		8	Asia/Tokyo	2017-04-09
10317572	Nagano	Nagano	Nagano,zhang ye,長野	33.81905	130.90985	P	PPL	JP		7.0	1859306.0	40107.0		0		50	Asia/Tokyo	2017-04-09
10352214	Nagano	Nagano	Nagano,zhang ye,長野	33.54243	130.82243	P	PPLL	JP		7.0	1851269.0	40605.0		0		111	Asia/Tokyo	2017-04-09
10370352	Hama	Hama	Hama,bang,浜	35.11141	139.08591	P	PPLL	JP		37.0	1864943.0			0		48	Asia/Tokyo	2017-04-09
10988827	Suzuka	Suzuka	Suzuka,ling zhong,sudzuka,すづか,鈴塚	35.93764	139.98367	P	PPLL	JP		14.0	6950859.0			0		26	Asia/Tokyo	2017-04-09
11077893	Hama	Hama	Hama,bang,hama,はま,ハマ,浜	35.39078	139.9319	P	PPLL	JP		4.0	8304237.0			0		3	Asia/Tokyo	2017-04-09
11109543	Kawasaki	Kawasaki	Kawasaki,chuan qi,kawasaki,かわさき,カワサキ,川崎	35.051	139.99462	P	PPLL	JP		4.0	7465521.0			0		40	Asia/Tokyo	2017-04-09
11109996	Kawasaki	Kawasaki	Kawasaki,chuan qi,kawasaki,かわさき,カワサキ,川崎	35.13604	139.97809	P	PPLL	JP		4.0	2112386.0			0		70	Asia/Tokyo	2017-04-09
11132132	Kawasaki	Kawasaki	Kawasaki,chuan qi,kawasaki,かわさき,カワサキ,川崎	35.31951	140.38764	P	PPLL	JP		4.0	7465524.0			0		10	Asia/Tokyo	2017-04-09
11132372	Kawasaki	Kawasaki	Kawasaki,chuan qi,kawasaki,かわさき,カワサキ,川崎	35.27239	140.29307	P	PPLL	JP		4.0	7465524.0			0		55	Asia/Tokyo	2017-04-09
11133394	Fukushima	Fukushima	Fukushima,fu dao,fukushima,ふくしま,フクシマ,福島	35.45962	140.35549	P	PPL	JP		4.0	2112997.0	12424.0		0		5	Asia/Tokyo	2017-04-09
11138031	Kawasaki	Kawasaki	Kawasaki,chuan qi,kawasaki,かわさき,カワサキ,川崎	35.35301	140.03442	P	PPLL	JP		4.0	8304237.0			0		45	Asia/Tokyo	2017-04-09
11149554	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	32.87326	131.02158	P	PPL	JP		21.0	1864975.0	43433.0		0		566	Asia/Tokyo	2017-04-09
11149555	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	32.86238	131.01402	P	PPLL	JP		21.0	1864975.0	43433.0		0		442	Asia/Tokyo	2017-04-09
11175062	Hama	Hama	Hama,bang,hama,はま,ハマ,浜	32.63303	130.62006	P	PPLL	JP		21.0	7413152.0			0		51	Asia/Tokyo	2017-04-09
11208937	Nagano	Nagano	Nagano,nagano,yong ye,ながの,ナガノ,永野	32.91546	130.7058	P	PPLL	JP		21.0	1858418.0	43105.0		0		89	Asia/Tokyo	2017-04-09
11229311	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	33.02673	130.84376	P	PPLL	JP		21.0	1859488.0			0		175	Asia/Tokyo	2017-04-09
11241175	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	32.62347	130.87135	P	PPLL	JP		21.0	7412709.0	43348.0		0		185	Asia/Tokyo	2017-04-09
11242200	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	32.6743	130.98857	P	PPLL	JP		21.0	7412706.0	43447.0		0		484	Asia/Tokyo	2017-04-09
11243051	Nagano	Nagano	Nagano,nagano,yong ye,ながの,ナガノ,永野	32.85901	131.27937	P	PPLL	JP		21.0	1864975.0	43428.0		0		733	Asia/Tokyo	2017-04-09
11247607	Hama	Hama	Hama,bang,hama,はま,ハマ,浜	32.40237	130.00463	P	PPLL	JP		21.0	1865358.0			0		17	Asia/Tokyo	2017-04-09
11248124	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	32.36872	130.21368	P	PPLL	JP		21.0	1865358.0			0		97	Asia/Tokyo	2017-04-09
11248387	Nagano	Nagano	Nagano,nagano,yong ye,ながの,ナガノ,永野	32.43911	130.10381	P	PPLL	JP		21.0	1865358.0			0		223	Asia/Tokyo	2017-04-09
11249309	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	32.43831	130.1729	P	PPLL	JP		21.0	1865358.0			0		44	Asia/Tokyo	2017-04-09
11275864	Kawasaki	Kawasaki	Kawasaki,he qi,kawasaki,かわさき,カワサキ,河崎	32.9361	130.57414	P	PPL	JP		21.0	1850743.0			0		6	Asia/Tokyo	2017-04-09
11275866	Kawasaki	Kawasaki	Kawasaki,he qi,kawasaki,かわさき,カワサキ,河崎	32.93451	130.57054	P	PPLL	JP		21.0	1850743.0			0		6	Asia/Tokyo	2017-04-09
11334800	Nagano	Nagano	Nagano,nagano,zhang ye,ながの,ナガノ,長野	32.97557	130.61905	P	PPLL	JP		21.0	1850744.0	43369.0		0		45	Asia/Tokyo	2017-04-09
11777243	Fukushima	Fukushima	fu dao,福島	34.69591	135.48557	P	PPLX	JP		32.0	1853897.0	27103.0		0		5	Asia/Tokyo	2017-11-24
11807480	Kawasaki	Kawasaki	chuan qi,川崎	35.75459	139.31814	P	PPLX	JP		40.0	1863251.0			0		141	Asia/Tokyo	2018-01-14
11807854	Hama	Hama	bang,浜	34.70733	135.58485	P	PPLX	JP		32.0	1853897.0	27124.0		0		2	Asia/Tokyo	2018-01-16
11808434	Nagano	Nagano	zhang ye,長野	35.25554	136.81652	P	PPLX	JP		1.0	1861601.0			0		6	Asia/Tokyo	2018-01-20
11808516	Hama	Hama	bang,浜	35.0967	136.88102	P	PPLX	JP		1.0	1856053.0	23111.0		0		3	Asia/Tokyo	2018-01-21
11808876	Hama	Hama	bang,浜	34.73389	135.43859	P	PPLX	JP		13.0	1865383.0			0		2	Asia/Tokyo	2018-01-23
11821760	Kawasaki	Kawasaki	he qi,河崎	38.15352	140.267	P	PPLX	JP		44.0	2112407.0			0		198	Asia/Tokyo	2018-03-01
187986	Mali	Mali		0.37768	36.92945	H	STM	KE		29				0		1621	Africa/Nairobi	2018-09-05
187987	Mali	Mali		0.38333	37.01667	T	HLL	KE		29				0		1734	Africa/Nairobi	2013-09-06
188955	Long Island	Long Island		-1.86404	36.29566	T	ISL	KE		19				0		607	Africa/Nairobi	2018-04-06
191421	Mount Kenya	Mount Kenya	Bukid Kenya,Gara Kenija,Gunung Kenya,Keenia maegi,Keenia mägi,Kenia,Kenija,Kenijas kalns,Kenijos kalnas,Kenya,Kenya Dagi,Kenya Dağı,Kenya-hegy,Kenyafjall,Kenýafjall,Kilinyaga,Kirinyaga,Kĩrĩnyaga,Menez Kenya,Mlima Kenya,Mont Kenya,Monte Kenia,Monte Kenya,Monte Quenia,Monte Quénia,Monto Kenja,Moont Kenyae,Mount Kenya,Mount kenya,Mount-Kenya-Massiv,Muntele Kenya,Mynydd Cenia,Nui Kenya,Núi Kenya,Oros Kenya,hr qnyh,jbl kynya,ken ni ya shan,kenia shan,kenya malai,kenya san,kwh knya,yxd khea khenya,Όρος Κένυα,Гара Кенія,Кения,Кенија,Кенія,Քենիա լեռ,הר קניה,جبل كينيا,ماؤنٹ کینیا,کوه کنیا,کوہ کینیا,கென்யா மலை,ยอดเขาเคนยา,კენია,ケニア山,肯尼亚山,케냐 산	-0.15252	37.30833	T	MT	KE		00				0	5199.0	4338	Africa/Nairobi	2023-05-19
192950	Republic of Kenya	Republic of Kenya	A Cheinia,Ceinia,Cenia,Chenia,Jamhuri ya Kenya,Ke-ni-a,Ke-ni-a (Kenya),Keena,Keenia,Keeniyaa,Keeña,Kena,Kenaa,Keni,Kenia,Kenija,Keniya,Keniýa,Keniā,Kenja,Kenjo,Kenya,Kenya nutome,Kenyaea,Kenyaen,Kenyäa,Kenyän,Kenía,Kenýa,Keña,Keñaa,Keňa,Khenya,Kiinya,Kènia,Kénya,Kê-ni-a,Kê-ni-a (Kenya),Kɛnya,Kʻenia,Quenia,Quenia - Kenya,Quénia,Quênia,Republic of Kenya,an Cheinia,an Chéinia,i-Kenya,il-Kenja,ken ni ya,ken ya,ken'ya,kenia,kenia gong he guo,keniya,kenya,khenya,kin'ya,kini'a,kinya,knya,kynya,kʼenia,kېnyyە,prathes khenya,qnyh,qʻnyʻ,Κένυα,Кени,Кения,Кенија,Кенія,Քենիա,קניה,קעניע,كينيا,كېنىيە,کنیا,کِنیا,کینیا,ڪynya,ڪينيا,केनिया,केन्या,কেনিয়া,কেনিয়া,ਕੀਨੀਆ,કેન્યા,କେନିୟା,கென்யா,కెన్యా,ಕೀನ್ಯಾ,കെനിയ,කෙන්යාව,ประเทศเคนยา,เคนยา,ເຄນຢາ,ཀན་ཡ,ཀེན་ཡ,ཁ་ན་ཡ།,ཁེ་ནི་ཡ།,ཁེན་ཉི་ཡ།,ကင်ညာ,კენია,ኬንያ,កេនយា,កេនយ៉ា,ケニア,ケニア共和国,肯亞,肯尼亚,케냐	1.0	38.0	A	PCLI	KE		00				51393010		697	Africa/Nairobi	2021-08-16
198086	Evia	Evia		-0.93333	38.43333	T	HLL	KE		27				0		599	Africa/Nairobi	2013-09-06
8465578	Kosovo	Kosovo		-1.2633	36.8518	P	PPLX	KE		05				0		1620	Africa/Nairobi	2013-02-10
1528164	Karachiy	Karachiy	Karachi,Karachij,Karachiy,Karachy,Карачий,Карачы	41.38933	74.11403	P	PPL	KG		3.0				0		1292	Asia/Bishkek	2015-05-27
8217677	Lyuksemburg	Lyuksemburg	Ljuksemburg,Luxemburg,Lyuksemburg,Люксембург	42.88792	74.82874	P	PPL	KG		2.0				0		742	Asia/Bishkek	2015-05-26
1828431	Lech	Lech	Elech,Lech,Phumi E Lech,Phumi E Lich,Phumĭ Ê Lĕch,Phumĭ Ê Lĭch	12.41642	104.75247	P	PPL	KH		3.0	0404	40401.0		0		20	Asia/Phnom_Penh	2020-12-30
2110250	Beru Island	Beru Island	BEZ,Beru,Eliza,Francis Island,Maria,Peroat,Peru,Sunday	-1.32957	175.98072	T	ATOL	KI		1.0	BE			2169		-9999	Pacific/Tarawa	2020-06-10
4030932	Manra Island	Manra Island	Manra,Manra Atoll,Sydney,Sydney Atoll,Sydney Island	-4.45569	-171.24295	T	ATOL	KI		3.0	MA			0	6.0	0	Pacific/Kanton	2021-10-02
4030937	Long Island	Long Island		-9.94607	-150.19838	T	ISL	KI		2.0	CA			0		9	Pacific/Kiritimati	2010-08-19
3575492	Canada	Canada	Canada,Lower Canada	17.33333	-62.7	P	PPL	KN		11.0				0		-9999	America/St_Kitts	2012-01-18
1871856	Pyongyang	Pyongyang	Heijo-fu,Heijō-fu,Hezyo,Hēzyō,P'yongyang,P'yongyang-T'ukolsi,P'yongyang-bu,P'yongyang-jikhalsi,P'yongyang-pu,P'yongyang-si,P'yongyang-t'ukpyolsi,P'yŏngyang-si,Pionguiangue,Pyeongyang,Pyeongyang-jikhalsi,Pyongyang,Pyongyang-si,P’yongyang-pu,P’yŏngyang,P’yŏngyang-T’ukolsi,P’yŏngyang-bu,P’yŏngyang-jikhalsi,P’yŏngyang-si,P’yŏngyang-t’ŭkpyŏlsi,ping rang,ping rang zhi xia shi,pyeong-yang,pyeong-yangjighalsi,pyeong-yangsi,平壤,平壤直轄市,평양,평양시,평양직할시	39.13333	125.91667	A	ADM1	KP		12				2514692		141	Asia/Pyongyang	2024-01-09
1871859	Pyongyang	Pyongyang	Binh Nhuong,Bình Nhưỡng,FNJ,Heijo,Heijo-fu,Heijō,Heijō-fu,Heizyo,Heizyo Hu,Heizyō,Heizyō Hu,Hpyeng-yang,P'yongyang,P'yongyang-si,P'yŏngyang,P'yŏngyang-si,P-hjong-jang,P-hjöng-jang,Pchenjanas,Pchjongjang,Phenian,Phenjan,Phenjana,Phyeng-yang,Phyong-yang,Pienyang,Pingyang,Pion'gian'nk,Pion'nkgian'nk,Piongiang,Pionguiangue,Pionyang,Pjoengjang,Pjongian,Pjongjang,Pjongjango,Pjöngjang,Pkhen'jan,Pkhenjan,Pxenyan,Pyeongyang,Pyoengyang,Pyongyang,Pyongyang-si,Pyöngyang,bywnghyangh,peiyngyang,pi'ongayanga,ping rang,ping rang shi,piyam iyam,piyonyan,pkheniani,pyamgayanga,pyang yang,pyeong-yang,pyeong-yangjighalsi,pyeong-yangsi,pyon'gyang,pyongayanga,pywng yang,pywngyang,Πιονγιάνγκ,Πιονγκγιάνγκ,Пхеньян,Пхенян,Пјонгјанг,Փխենյան,פיאנגיאנג,פיונגיאנג,بيونغيانغ,پيونګيانګ,پيونگ يانگ,پيوڭياڭ,پیانگ یانگ,پیونگ‌یانگ,پیۆنگیانگ,प्याँगयांग,प्योंगयांग,পিয়ং ইয়াং,ਪਿਓਂਗਯਾਂਗ,பியொங்யாங்,ಪ್ಯೊನ್ಗ್ಯಾಂಗ್,เปียงยาง,ཕོང་ཡང་།,ფხენიანი,ፕዮንግያንግ,平壌,平壤,平壤市,평양,평양시,평양직할시	39.03385	125.75432	P	PPLC	KP		12				3222000		43	Asia/Pyongyang	2019-09-05
1873107	Democratic People’s Republic of Korea	Democratic People's Republic of Korea	Amihanan nga Korea,Choson Minchu-chui Inmin Konghwa-Guk,Choson-minjujuui-inmin-konghwaguk,Chosŏn-minjujuŭi-inmin-konghwaguk,Coeree,Coirea a Tuath,Coirèa a Tuath,Cong hoa Dan chu Nhan dan Trieu Tien,Core du Nord,Corea d'o Norte,Corea dal Nord,Corea del Nord,Corea del Norte,Corea do Norte,Corea do Norte -,Corea du Nord,Corea dû Nord,Corea  Repubblica Popolare Democratica,Coree du Nord,Coreea de Nord,Coreia do Norte,Coreia  Norte,Corèa del Nòrd,Corée du Nord,Corê du Nord,Cộng hòa Dân chủ Nhân dân Triều Tiên,DPRK,Davvi-Korea,Demirgazyk Koreya,Demirgazyk Koreýa,Democratic People's Republic of Korea,Democratic People’s Republic of Korea,Demokratische Volksrepublik Korea,Demokratska Narodna Republika Koreja,Den demokratiske folkerepublik Korea (Nordkorea),Dziehe Korea nutome,Eszak-Korea,Etifi Koria,Gogledd Corea,Guusu Koria,Guusu Kọria,Hilagang Korea,Hyusisayin Korea,Ipar Korea,KNDR,Khojd Solongos,Kolea tokelau,Kore Demokratik Halk Cumhuriyeti,Kore Noor,Kore dino,Kore dinò,Kore e Veriut,Kore wa muulu,Korea (Demokratische Volksrepublik  Nordkorea),Korea Avannarleq,Korea Avaratra,Korea Gledh,Korea Kaskazini,Korea Lor,Korea Polnocna,Korea Północna,Korea Utara,Korea Veriore,Korea an Norzh,Korea ya Kaskazini,Korea  Boreia,Korea  Democratic People's Republic of,Korea  Democratic People’s Republic of,Korea  Democratische Volksrepubliek,Korea  Eszak,Korea  North,Korea  Severna,Korea  Észak,Korean People's Republic,Korean People’s Republic,Korean demokraattinen kansantasavalta,Koreanska Republika Ludowo-Demokratyczna,Koreańska Republika Ludowo-Demokratyczna,Koree Rewo,Koree ti Banga,Koreja  Severna,Korejai Shimoli,Korejansko Ledowo-Demokratno Republika,Korejansko Ledowo-Demokratno Repulika,Korejs'ka Narodno-Demokratichna Respublika,Korejska ludovodemokraticka republika,Korejskaja Narodno-Demokraticheskaja Respublika,Korejy Adaemon Demokraton Respublikae,Koreya Bakur,Koreya ey'omumambuka,Koreya ey’omumambuka,Koreya y'amajaruguru,Koreya y’amajaruguru,Koriya Ta Arewa,Korêya Bakur,Korëe tî Banga,Korɛ ya nɔ́rdi,Kuilbaseda Korej,Kuuriyada Waqooyi,Kuzey Kore,Kòrejańskô Lëdowò-Demokratnô Repùblika,Kòrejańskô Lëdowò-Demokratnô Repùlika,Kórea  Severná,Kórejská ľudovodemokratická republika,Kōlea tokelau,Kɛɲɛka Kore,Noard-Korea,Nolueda-Koreyaen,Nolüda-Koreyän,Noord-Korea,Noordkorea,Nord-Korea,Nord-Korea  Den demokratiske folkerepublikken,Nord-Koreio,Nord-Koreo,Nordkorea,Nordur-Korea,Nordurkorea,North Korea,Norður-Kórea,Norðurkorea,Not Korea,Paunocnaa Karea,People's Democratic Republic of Korea,People's Republic of Korea,People’s Democratic Republic of Korea,People’s Republic of Korea,Pivnichna Koreja,Pohja-Korea,Pohjois-Korea,Põhja-Korea,Republica Popular Democratica da Coreia,Republica Popular Democratica de Corea,Republik Engame Korea,Republik Poblel ha Demokratel Korea,Republique populaire democratique de Coree,República Popular Democrática da Coreia,República Popular Democrática de Corea,Respublica Populi Democratica Coreae,République populaire démocratique de Corée,Severna Korea,Severna Koreja,Severni Korea,Severná Kórea,Severní Korea,Sewjerna Koreja,Shimoliy Koreya,Siaures Koreja,Simal Koreya,Simali Koreya,Sjeverna Koreja,Soltүstik Koreja,Trieu Tien,Triều Tiên,Tүndүk Koreja,Tөn'jak Koreja,Ugwu Korea,Utara Korea,Voreia Korea,Ziemelkoreja,Ziemeļkoreja,an Choire Thuaidh,an Chóiré Thuaidh,atr ڪwrya,bei han,bughan,bugjoseon,chao xian,chao xian min zhu gong he guo,chao xian min zhu zhu yi ren min gong he guo,chavshyەn,chrdiloet kʼorea,i-North Korea,il-Korea ta' Fuq,il-Korea ta’ Fuq,joseonminjujuuiinmingonghwagug,keahlihenux,krh shmaly,krh y shmaly,kwrya alshmalyt,prathes keahlihenux,qwryʼh hzpwnyt,shmaly kwrya,shumٲly kwriya,utara kori'a,uttara keariya,uttara koraiya,uttara kori'a,uttara koriya,uttarakeariya,uttari koriya,vata koriya,vatakoriya,Észak-Korea,Şimal Koreya,Şimali Koreya,Šiaurės Korėja,Βόρεια Κορέα,Κορέα  Βόρεια,КНДР,Корейская Народно-Демократическая Республика,Корейська Народно-Демократична Республіка,Корейы Адæмон Демократон Республикæ,Корея  Северна,Кореяи Шимолӣ,Къилбаседа Корей,Паўночная Карэя,Північна Корея,Северна Корея,Северна Кореја,Солтүстік Корея,Түндүк Корея,Төньяк Корея,Хойд Солонгос,Հյուսիսային Կորեա,קוריאה הצפונית,קוריאה  צפון,اتر ڪوريا,سهېلي کوريا,شمالی کوریا,شُمٲلی کورِیا,كوريا الشمالية,چاۋشيەن,کره شمالی,کره ی شمالی,کرهٔ شمالی,کۆریای باکوور,उत्तर कोरिया,उत्तरी कोरिया,উত্তর কোরিয়া,উত্তৰ কোৰিয়া,ਉੱਤਰ ਕੋਰੀਆ,ઉત્તર કોરિયા,ଉତ୍ତର କୋରିଆ,வட கொரியா,வடகொரியா,ఉత్తర కొరియా,ಉತ್ತರ ಕೊರಿಯಾ,ಉತ್ತರ ಕೋರಿಯಾ,ഉത്തര കൊറിയ,ഉത്തരകൊറിയ,උතුරු කොරියාව,ประเทศเกาหลีเหนือ,เกาหลีเหนือ,ເກາຫລເໜອ,ເກົາຫລີເໜືອ,ཁྲའོ་ཤན་བྱང་རྒྱུད,བང་ ཀ་ར་ཡ,བྱང་ ཀོ་རི་ཡ,မြောက်ကိုရီးယား,ჩრდილოეთ კორეა,ჩრდილოეთი კორეა,ሰሜን ኮሪያ,ደቡብ ኮሪያ,ករេ​ខាង​ជើង,កូរេ,កូរ៉េ​ខាង​ជើង,北韓,朝鮮民主主義人民共和国,朝鲜,朝鲜民主主义人民共和国,朝鲜民主共和国,韓国、朝鮮民主主義人民共和国,북조선,북한,조선민주주의인민공화국	40.0	127.0	A	PCLI	KP		0				25549819		1018	Asia/Pyongyang	2023-12-05
1875578	Kuam	Kuam	Guam,Kuam,guam,구암	38.14583	125.38472	P	PPL	KP		6				0		52	Asia/Pyongyang	2020-06-11
1888917	Kuam	Kuam	Guam,Kuam,guam,구암	39.26617	126.99569	P	PPL	KP		3				0		263	Asia/Pyongyang	2023-06-14
1931320	Kuam	Kuam	Guam,Kuam,guam,구암	38.30881	126.6546	P	PPL	KP		7				0		59	Asia/Pyongyang	2022-11-12
2043289	Kuam	Kuam	Guam,Kuam,guam,구암	42.11667	129.93333	L	LCTY	KP		17				0		272	Asia/Pyongyang	2019-09-05
6383825	Irak	Irak	Irak,ilag,이락	40.53917	128.31	P	PPL	KP		3.0				0		565	Asia/Pyongyang	2012-01-19
1832320	East Island	East Island	East Island,Eisan-to,Eisan-tō,Eizan-to,Eizan-tō,Yongsan-do,Yŏngsan-do	34.64667	125.46667	T	ISL	KR		16.0				0		170	Asia/Seoul	2012-01-18
1835740	Sudan	Sudan	Sudan,Sudan-ni,sudan,수단	36.40327	126.74923	P	PPL	KR		17.0	34350	3435037.0		0		115	Asia/Seoul	2023-06-22
1835841	Republic of Korea	Republic of Korea	Anaafo Koria,Anyiehe Korea nutome,Ariwa Koria,Ariwa Kọria,Caoli,Chosen,Choson,Chosŏn,Chyosyon,Chyosyön,Chōsen,Coirea,Coirèa,Corai,Coras,Coray,Core du Sud,Corea,Corea (Repubblica),Corea d' 'o Sud,Corea d'o Sur,Corea dal Sid,Corea del Sud,Corea del Sur,Corea do Sur,Corea du Sud,Corea dû Sud,Coree,Coree (Republique de),Coree du Sud,Coreea de Sud,Coreia do Sul,Coreia  Sul,Coria,Corèa del Sud,Corée,Corée (République de),Corée du Sud,Coréia  Sul,Corê du Sud,Cənubi Koreya,Dae Han Min Kuk,Daehan-Min'guk,Daehan-Min’guk,Dai Han,De Corea,Del-Korea,Dienvidkoreja,Dél-Korea,Etelae-Korea,Etelä-Korea,Gueney Kore,Guenorta Koreya,Güney Kore,Günorta Koreýa,Han,Han Quoc,Han-kouo,Haravayin Korea,Hego Korea,Hàn Quốc,Hān,Jamhuri ya Korea,Janubiy Koreya,Jizni Korea,Jižní Korea,Juzhna Korea,Juzhna Koreja,Juzhnaja Koreja,Juzna Korea,Juzna Koreja,Južna Koreja,Južná Kórea,Kan-koku,Kaoli,Kara no Kuni,Kolea Tonga,Komara Koreye,Komara Korêyê,Korai,Kore Cumhuriyeti,Kore disid,Kore e Jugut,Kore wa mwinshi,Korea,Korea (Republik Korea  Suedkorea),Korea (Republik Korea  Südkorea),Korea Atsimo,Korea Dheghow,Korea Jugore,Korea Kidul,Korea Kujalleq,Korea Kusini,Korea Poludniowa,Korea Południowa,Korea Selatan,Korea ar Su,Korea t'Isfel,Korea ya Kusini,Korea  Del,Korea  Dél,Korea  Juzna,Korea  Notia,Korea  Republic of,Korea  South,Koree Worgo,Koree ti Mbongo,Koreja de Sud,Koreja  Juzhna,Korejska republika,Koreya,Koreya Basur,Koreya Respublikasi,Koreya Respublikası,Koreya ey'omumaserengeta,Koreya ey’omumaserengeta,Koreya y'amajepfo,Koreya y’amajepfo,Koria,Korie,Koriya Ta Kudu,Korye,Koryo,Koryŏ,Koréa Kidul,Korêya Başûr,Korëe tî Mbongo,Korɛ ya súdi,Kuilba Korej,Kuuriyada Koonfureed,Kórea  Južná,Kórejská republika,Kōlea Tonga,Kōrai,Louna Korea,Louna-Korea,Lõuna Korea,Lõuna-Korea,Matta-Korea,Mátta-Korea,Nam Trieu Tien,Nam Triều Tiên,Notia Korea,Oңtүstik Koreja,Paudnevaa Karea,Pietu Koreja,Pietų Korėja,Pivdenna Korea,Pivdenna Koreja,Republic of Korea,Republica da Coreia,Republica de Corea,Republiek Korea,Republik Korea,Republika Korei,Republika Koreja,Republika Koreji,Republikken Korea (Sydkorea),Repùblika Kòreji,República da Coréia,República de Corea,Respublica Coreae,Respublika Koreja,Salatan nga Korea,Saut Korea,Selatan Korea,Sor-Korea,Sor-Korea  Republikken,South Korea,Sud-Korea,Sud-Koreio,Sud-Koreo,Sudur-Korea,Sudurkorea,Suedkorea,Sueuedkorea,Suid-Korea,Sulueda-Koreyaen,Sulüda-Koreyän,Suður-Kórea,Suðurkorea,Sydkorea,Sør-Korea,Sør-Korea  Republikken,Sûd-Korea,Südkorea,Süüdkorea,Taehan-min'guk,Taehan-min’guk,Tai Han,Tchao-sien,Tchosen,Tchösen,Timog Korea,Tschoson,Tschosön,Tyosen,Tyōsen,Tүshtүk Koreja,Worodugu Kore,Zuid-Korea,Zuud-Korea,an Choire Theas,an Chóiré Theas,da han min guo,daehanmingug,dakhana kori'a,daksina keariya,daksina koraiya,daksina kori'a,daksina koriya,daksinakeariya,daksini koriya,han guo,hangug,i-South Korea,il-Korea t'Isfel,il-Korea t’Isfel,jnwby kwriya,jnwby kwrya,keahlitı,krh jnwby,krh y jnwby,kwrya aljnwbyt,kwrېyە,namhan,namjoseon,nan han,qwryʼh hdrwmyt,samkhret kʼorea,swyly kwrya,ten koriya,tenkoriya,Κορέα  Νότια,Νότια Κορέα,Јужна Кореа,Јужна Кореја,Корея де Суд,Корея  Южна,Къилба Корей,Оңтүстік Корея,Паўднёвая Карэя,Південна Корея,Південня Корея,Республика Корея,Түштүк Корея,Южна Корея,Южная Корея,Өmnөd Solongos,Өмнөд Солонгос,Հարավային Կորեա,קוריאה הדרומית,קוריאה  דרום,جنوبی کوریا,جنوٗبی کورِیا,سویلي کوریا,سوېلي کوريا,كوريا الجنوبية,كورېيە,ڏkڻ ڪwrya,ڏکڻ ڪوريا,کره جنوبی,کره ی جنوبی,کرهٔ جنوبی,दक्षिण कोरिया,दक्षिणी कोरिया,দক্ষিণ কোরিয়া,দক্ষিণ কোরিয়া,দক্ষিণ কোৰিয়া,ਦੱਖਣ ਕੋਰੀਆ,દક્ષિણ કોરિયા,ଦକ୍ଷିଣ କୋରିଆ,தென் கொரியா,தென்கொரியா,దక్షిణ కొరియా,ದಕ್ಷಿಣ ಕೊರಿಯಾ,ದಕ್ಷಿಣ ಕೋರಿಯಾ,ദക്ഷിണ കൊറിയ,ദക്ഷിണകൊറിയ,දකුණු කොරියාව,ประเทศเกาหลีใต้,เกาหลีใต้,ເກາຫລໃຕ,ເກົາຫລີໃຕ້,ཁྲའོ་ཤན་ལྷོ་རྒྱུད,ལ་ ཀ་ར་ཡ,ལ་ཀ་ར་ཡ།,ལྷོ་ ཀོ་རི་ཡ,ལྷོ་ཀོ་རི་ཡ།,တောင်ကိုရီးယား,სამხრეთ კორეა,სამხრეთი კორეა,ሰሜን ኮሪያ,ደቡብ ኮሪያ,ደቡብ ኮርያ,ᎤᎦᎾᏭ ᎢᏗᎵ ᎪᎴᎠ,ករេ​ខាង​តបង,កូរេ,កូរ៉េ,កូរ៉េ​ខាង​ត្បូង,南韓,大韓民国,大韩民国,韓国,韩国,남조선,남한,대한민국,한국	36.5	127.75	A	PCLI	KR		0.0				51635256		184	Asia/Seoul	2023-12-09
